epoch,train loss,reg loss,train acc,test loss,test acc
44,0.3453370808593689,0.0,tensor(97.4702),0.5679196814695994,tensor(82)
45,0.3426304070218917,0.0,tensor(97.6686),0.6628673921028773,tensor(73)
46,0.34444316356412824,0.0,tensor(97.5694),0.5614743679761887,tensor(83)
47,0.34126150367721436,0.0,tensor(97.8175),0.8615765770276388,tensor(56)
48,0.34509176544604764,0.0,tensor(97.4702),0.5578983277082443,tensor(84)
49,0.3428242009493612,0.0,tensor(97.8175),0.5530527234077454,tensor(83)
50,0.3420677439820382,0.0,tensor(97.8175),0.5594720443089803,tensor(83)
51,0.3416773364428551,0.0,tensor(97.8175),0.5838065991799036,tensor(80)
52,0.3417143514079432,0.0,tensor(97.7679),0.5653908004363378,tensor(82)
53,0.3397264860330089,0.0,tensor(98.0655),0.5902254482110342,tensor(80)
54,0.34121822157213766,0.0,tensor(97.8175),0.849611888329188,tensor(58)
55,0.3429692873070317,0.0,tensor(97.6686),0.6411222269137701,tensor(75)
56,0.34259241579040406,0.0,tensor(97.7679),0.6829379796981812,tensor(71)
57,0.34485670299299304,0.0,tensor(97.3710),0.8605349262555441,tensor(57)
58,0.34035773719510726,0.0,tensor(97.8671),1.0127007563908894,tensor(44)
59,0.3407989519257699,0.0,tensor(97.9167),0.6277017444372177,tensor(75)
60,0.33794750080954644,0.0,tensor(98.1151),0.7724912166595459,tensor(64)
61,0.3410205932394151,0.0,tensor(97.8175),0.7292433281739553,tensor(68)
62,0.33925655339994737,0.0,tensor(98.0655),0.6062061389287313,tensor(79)
63,0.3340756465350428,0.0,tensor(98.6607),0.8344352642695109,tensor(58)
64,0.3355788271273336,0.0,tensor(98.4127),0.5627899318933487,tensor(81)
65,0.3337765768651039,0.0,tensor(98.5615),0.8223827580610911,tensor(60)
66,0.3370074298112623,0.0,tensor(98.3135),0.7112865845362345,tensor(70)
67,0.3334581337628826,0.0,tensor(98.6607),0.9518947700659434,tensor(49)
68,0.3339320094354691,0.0,tensor(98.5615),0.7745853960514069,tensor(63)
69,0.332332712508017,0.0,tensor(98.7599),0.6531111200650533,tensor(74)
70,0.33303826085982785,0.0,tensor(98.6111),0.6116204013427099,tensor(78)
71,0.3313606914974028,0.0,tensor(98.8591),0.5777264485756556,tensor(81)
72,0.33311847429121694,0.0,tensor(98.6607),1.0040520826975505,tensor(45)
73,0.3310714282335774,0.0,tensor(98.9087),0.5757529785235723,tensor(81)
74,0.3285231335509208,0.0,tensor(99.1567),0.8333191573619843,tensor(59)
75,0.3288004364698164,0.0,tensor(99.1567),0.5370029707749685,tensor(84)
76,0.3271712502164225,0.0,tensor(99.3056),0.5964678029219309,tensor(77)
77,0.32689621035129796,0.0,tensor(99.3056),0.687503844499588,tensor(70)
78,0.32659920329047787,0.0,tensor(99.3056),0.5536244610945383,tensor(82)
79,0.325426816459625,0.0,tensor(99.4048),0.5922065724929174,tensor(80)
80,0.32425339616114096,0.0,tensor(99.5040),0.6520893424749374,tensor(73)
81,0.3230850754245635,0.0,tensor(99.6032),0.5919994612534841,tensor(79)
82,0.3230121794246858,0.0,tensor(99.6032),0.564506471157074,tensor(82)
83,0.3235189789725888,0.0,tensor(99.5536),0.5652962277332941,tensor(82)
84,0.3231965264966411,0.0,tensor(99.5536),0.5635995368162791,tensor(82)
85,0.32215144461201084,0.0,tensor(99.6528),0.5695661455392838,tensor(82)
86,0.322272730931159,0.0,tensor(99.7520),0.5581379334131876,tensor(82)
87,0.32182788175921284,0.0,tensor(99.7520),0.6355635474125544,tensor(76)
88,0.3220691906829034,0.0,tensor(99.8016),0.5535411735375723,tensor(83)
89,0.32166754238067136,0.0,tensor(99.7520),0.574638212720553,tensor(80)
90,0.321256818309907,0.0,tensor(99.8016),0.551055575410525,tensor(83)
91,0.3210281455709088,0.0,tensor(99.8016),0.5470186273256937,tensor(84)
92,0.3216161237609002,0.0,tensor(99.7520),0.5566237171490988,tensor(83)
93,0.3210141235782254,0.0,tensor(99.8016),0.576451857884725,tensor(82)
94,0.32127939308843306,0.0,tensor(99.8016),0.5849471439917883,tensor(80)
95,0.32113376836622914,0.0,tensor(99.8016),0.5660944084326426,tensor(82)
96,0.3210895215311358,0.0,tensor(99.8016),0.5692644367615382,tensor(82)
97,0.32103252170547364,0.0,tensor(99.8016),0.558353121081988,tensor(81)
98,0.3208277134164687,0.0,tensor(99.8016),0.556466152270635,tensor(82)
99,0.3208596110343933,0.0,tensor(99.8016),0.5846487631400427,tensor(79)
100,0.3208098526923887,0.0,tensor(99.8016),0.5583562354246775,tensor(82)
101,0.32078449187740204,0.0,tensor(99.8016),0.549453208843867,tensor(83)
102,0.32072570343171397,0.0,tensor(99.8016),0.56270199517409,tensor(82)
103,0.32126607145032576,0.0,tensor(99.7520),0.593293696641922,tensor(79)
104,0.3212471887949974,0.0,tensor(99.7520),0.6219270924727122,tensor(77)
105,0.320966417270322,0.0,tensor(99.8016),0.5656423817078272,tensor(81)
106,0.3207275035881227,0.0,tensor(99.8016),0.5631278455257416,tensor(82)
107,0.3206669649770183,0.0,tensor(99.8016),0.5660752604405085,tensor(82)
108,0.3210660853693562,0.0,tensor(99.8016),0.5692597031593323,tensor(81)
109,0.32079529233517184,0.0,tensor(99.8016),0.566758727033933,tensor(81)
110,0.3207597040360974,0.0,tensor(99.8016),0.562400554617246,tensor(81)
111,0.32074909681274044,0.0,tensor(99.8016),0.5506161252657572,tensor(82)
112,0.3209023749636066,0.0,tensor(99.8016),0.5820643057425817,tensor(80)
113,0.3208605512495964,0.0,tensor(99.8016),0.5506868461767832,tensor(83)
114,0.32067353350500905,0.0,tensor(99.8016),0.5662110100189844,tensor(82)
115,0.3208663343421875,0.0,tensor(99.8016),0.5594142327706019,tensor(82)
116,0.32075204580060895,0.0,tensor(99.8016),0.5710684806108475,tensor(82)
117,0.3205894544239967,0.0,tensor(99.8016),0.5672335028648376,tensor(82)
118,0.3206167874797698,0.0,tensor(99.8016),0.5511707365512848,tensor(83)
119,0.32062739374176147,0.0,tensor(99.8016),0.5556957225004832,tensor(82)
120,0.32069463162652906,0.0,tensor(99.8016),0.5608105560143789,tensor(82)
121,0.32061644186896665,0.0,tensor(99.8016),0.5501208653052648,tensor(83)
122,0.3206105222625117,0.0,tensor(99.8016),0.5586120237906774,tensor(82)
123,0.32056992236644993,0.0,tensor(99.8016),0.5518595824639002,tensor(84)
124,0.3205461189631493,0.0,tensor(99.8016),0.5566625893115997,tensor(83)
125,0.32054763647817797,0.0,tensor(99.8016),0.5582710405190786,tensor(82)
126,0.32061476909345193,0.0,tensor(99.8016),0.5565790583690008,tensor(82)
127,0.32056673399863705,0.0,tensor(99.8016),0.5506446907917658,tensor(84)
128,0.3204950560485163,0.0,tensor(99.8016),0.5560109416643778,tensor(82)
129,0.32077024732866594,0.0,tensor(99.8016),0.5651514629522959,tensor(82)
130,0.3206109971769394,0.0,tensor(99.8016),0.5636045237382253,tensor(82)
131,0.3206555977944405,0.0,tensor(99.8016),0.5676679313182831,tensor(82)
132,0.32062037721756964,0.0,tensor(99.8016),0.5593181798855463,tensor(82)
133,0.320626855377228,0.0,tensor(99.8016),0.5582144111394882,tensor(82)
134,0.32057344384731784,0.0,tensor(99.8016),0.5628150055805842,tensor(81)
135,0.3206080635709147,0.0,tensor(99.8016),0.5526519119739532,tensor(82)
136,0.320542372042133,0.0,tensor(99.8016),0.5653789093097051,tensor(82)
137,0.32068884949530324,0.0,tensor(99.8016),0.5536399135986964,tensor(83)
138,0.32072566882256537,0.0,tensor(99.8016),0.56787109375,tensor(80)
139,0.3207505354958196,0.0,tensor(99.8016),0.5607097297906876,tensor(82)
140,0.3206521835057966,0.0,tensor(99.8016),0.5484522928794225,tensor(82)
141,0.3205953043314718,0.0,tensor(99.8016),0.5536581228176752,tensor(83)
142,0.32067212846971327,0.0,tensor(99.8016),0.5583028495311737,tensor(82)
143,0.32058334783200293,0.0,tensor(99.8016),0.561597873767217,tensor(81)
144,0.3205998092889786,0.0,tensor(99.8016),0.5575648744901022,tensor(82)
145,0.32058295367225526,0.0,tensor(99.8016),0.5589301288127899,tensor(82)
146,0.32050345790001655,0.0,tensor(99.8016),0.555195227265358,tensor(82)
147,0.32052206416283885,0.0,tensor(99.8016),0.5545433064301809,tensor(83)
148,0.3205311327211319,0.0,tensor(99.8016),0.5566355635722479,tensor(82)
149,0.3205334722034393,0.0,tensor(99.8016),0.5475287884473801,tensor(83)
150,0.3205146659766474,0.0,tensor(99.8016),0.5482133030891418,tensor(82)
151,0.3205187719675802,0.0,tensor(99.8016),0.5507231106360754,tensor(83)
152,0.3205658192596128,0.0,tensor(99.8016),0.5526475707689921,tensor(82)
153,0.3204779028892517,0.0,tensor(99.8016),0.5564099897940954,tensor(82)
154,0.32053023288326876,0.0,tensor(99.8016),0.5469563653071722,tensor(84)
155,0.32053894141028005,0.0,tensor(99.8016),0.5516224354505539,tensor(83)
156,0.32062885501692373,0.0,tensor(99.8016),0.547438864906629,tensor(84)
157,0.3206365079649033,0.0,tensor(99.8016),0.5548629562060038,tensor(83)
158,0.3204872363036679,0.0,tensor(99.8016),0.5636775940656662,tensor(81)
159,0.3205033011974827,0.0,tensor(99.8016),0.5523367822170258,tensor(83)
