epoch,train loss,reg loss,train acc,test loss,test acc
27,0.32612687012841624,0.0,tensor(99.3552),0.7687892814477285,tensor(63)
28,0.3260252216169911,0.0,tensor(99.4048),0.6329489052295685,tensor(76)
29,0.32559715403664496,0.0,tensor(99.3552),0.5869107395410538,tensor(80)
30,0.32482896168385783,0.0,tensor(99.4048),0.5832790732383728,tensor(80)
31,0.32535007163401575,0.0,tensor(99.3552),0.5990654875834783,tensor(78)
32,0.3249634946546247,0.0,tensor(99.4544),0.7151647508144379,tensor(67)
33,0.32336001578838597,0.0,tensor(99.6032),0.6001652628183365,tensor(78)
34,0.3231577060876354,0.0,tensor(99.6032),0.5943840791781744,tensor(79)
35,0.32256644531603784,0.0,tensor(99.6032),0.5734465519587199,tensor(82)
36,0.3224889914835653,0.0,tensor(99.6032),0.5791363517443339,tensor(80)
37,0.32270413877502563,0.0,tensor(99.6032),0.5932266463836035,tensor(78)
38,0.3225969648168933,0.0,tensor(99.6032),0.5906284848848978,tensor(78)
39,0.322455836399909,0.0,tensor(99.6032),0.5926303813854853,tensor(79)
40,0.3224800993357935,0.0,tensor(99.6032),0.5857600569725037,tensor(80)
41,0.32244481050199075,0.0,tensor(99.6032),0.5862138271331787,tensor(79)
42,0.32244958031562065,0.0,tensor(99.6032),0.5819552689790726,tensor(79)
43,0.32242339801403785,0.0,tensor(99.6032),0.5857824087142944,tensor(79)
44,0.32244807625970534,0.0,tensor(99.6032),0.5704470376173655,tensor(82)
45,0.3218755659557158,0.0,tensor(99.6528),0.5820650657018026,tensor(80)
46,0.3206094070788353,0.0,tensor(99.8016),0.5690181404352188,tensor(81)
47,0.322084256237553,0.0,tensor(99.6528),0.5883271396160126,tensor(79)
48,0.3206345535093738,0.0,tensor(99.8016),0.5736632297436396,tensor(82)
49,0.32058448704981035,0.0,tensor(99.8016),0.5763861586650213,tensor(82)
50,0.3207318826067832,0.0,tensor(99.8016),0.5765431672334671,tensor(80)
51,0.3204979064964479,0.0,tensor(99.8016),0.5741007824738821,tensor(80)
52,0.32045398748690085,0.0,tensor(99.8016),0.5711599687735239,tensor(81)
53,0.320444461799437,0.0,tensor(99.8016),0.5630622406800588,tensor(82)
54,0.32043427757678494,0.0,tensor(99.8016),0.5711517184972763,tensor(82)
55,0.3204506150176448,0.0,tensor(99.8016),0.5722380379835764,tensor(81)
56,0.3204744068845626,0.0,tensor(99.8016),0.5830435355504354,tensor(80)
57,0.3204120873443542,0.0,tensor(99.8016),0.5708344578742981,tensor(82)
58,0.3204143652992864,0.0,tensor(99.8016),0.5761091709136963,tensor(80)
59,0.32040827745391476,0.0,tensor(99.8016),0.5651648243268331,tensor(81)
60,0.32041359620709575,0.0,tensor(99.8016),0.5671907862027487,tensor(81)
61,0.3205313273975926,0.0,tensor(99.8016),0.5709797988335291,tensor(81)
62,0.3204824208251892,0.0,tensor(99.8016),0.5696961283683777,tensor(82)
63,0.320466673181903,0.0,tensor(99.8016),0.5661675880352656,tensor(81)
64,0.32043103825661445,0.0,tensor(99.8016),0.5642435202995936,tensor(82)
65,0.3204176281729052,0.0,tensor(99.8016),0.5687120308478674,tensor(81)
66,0.3204241044098331,0.0,tensor(99.8016),0.5699349393447241,tensor(82)
67,0.3204046540683316,0.0,tensor(99.8016),0.5643310993909836,tensor(82)
68,0.32043016533697805,0.0,tensor(99.8016),0.5602938930193583,tensor(82)
69,0.3203848677296792,0.0,tensor(99.8016),0.565658042828242,tensor(82)
70,0.3203850633675052,0.0,tensor(99.8016),0.5596651683251063,tensor(82)
71,0.3204100305034268,0.0,tensor(99.8016),0.5658624072869619,tensor(82)
72,0.32039553503836354,0.0,tensor(99.8016),0.571730042497317,tensor(81)
73,0.3204182698842018,0.0,tensor(99.8016),0.5709483573834101,tensor(82)
74,0.3204203050944113,0.0,tensor(99.8016),0.574083556731542,tensor(79)
75,0.3204180973191415,0.0,tensor(99.8016),0.5838105231523514,tensor(81)
76,0.3205279270487447,0.0,tensor(99.8016),0.5701520343621572,tensor(82)
77,0.320398717637985,0.0,tensor(99.8016),0.5750430623690287,tensor(80)
78,0.3203800335045784,0.0,tensor(99.8016),0.5681559493144354,tensor(82)
79,0.3203950476261877,0.0,tensor(99.8016),0.5683844685554504,tensor(82)
80,0.3204378351088493,0.0,tensor(99.8016),0.5772471179564794,tensor(80)
81,0.32040493719039426,0.0,tensor(99.8016),0.574828584988912,tensor(79)
82,0.32037862029767805,0.0,tensor(99.8016),0.5656479696432749,tensor(81)
83,0.3204090119369568,0.0,tensor(99.8016),0.5713603347539902,tensor(80)
84,0.32038278973871664,0.0,tensor(99.8016),0.5693266093730927,tensor(82)
85,0.32038665779175296,0.0,tensor(99.8016),0.5753113975127538,tensor(80)
86,0.3203927619803336,0.0,tensor(99.8016),0.5738837520281473,tensor(80)
87,0.32038135249768535,0.0,tensor(99.8016),0.5777506132920583,tensor(80)
88,0.3206013955416218,0.0,tensor(99.7520),0.5638717164595922,tensor(82)
89,0.3204728946570427,0.0,tensor(99.8016),0.5709608395894369,tensor(81)
90,0.3204357470235517,0.0,tensor(99.8016),0.560993696252505,tensor(81)
91,0.32039387860605795,0.0,tensor(99.8016),0.5666463772455851,tensor(82)
92,0.32039904546353126,0.0,tensor(99.8016),0.561844269434611,tensor(82)
93,0.3203859237893935,0.0,tensor(99.8016),0.5689296325047811,tensor(82)
94,0.32040302215083954,0.0,tensor(99.8016),0.5590959091981252,tensor(82)
95,0.32040128111839294,0.0,tensor(99.8016),0.5658687800168991,tensor(82)
96,0.3203882007829605,0.0,tensor(99.8016),0.5694355070590973,tensor(81)
97,0.3203895515011203,0.0,tensor(99.8016),0.56233877936999,tensor(83)
98,0.32037832467786725,0.0,tensor(99.8016),0.5683161815007528,tensor(81)
99,0.3203766115250126,0.0,tensor(99.8016),0.569586823383967,tensor(81)
100,0.3203788774628793,0.0,tensor(99.8016),0.5640271057685217,tensor(82)
101,0.32037578763500335,0.0,tensor(99.8016),0.5632461905479431,tensor(82)
102,0.32039420450887374,0.0,tensor(99.8016),0.56361356874307,tensor(81)
103,0.3204967321888093,0.0,tensor(99.8016),0.555856928229332,tensor(82)
104,0.3204018242897526,0.0,tensor(99.8016),0.5629494537909826,tensor(82)
105,0.32037651058166255,0.0,tensor(99.8016),0.5616318583488464,tensor(82)
106,0.32036973776355865,0.0,tensor(99.8016),0.5656921565532684,tensor(82)
107,0.32037660479545593,0.0,tensor(99.8016),0.5682539194822311,tensor(81)
108,0.3203697492999415,0.0,tensor(99.8016),0.5644157727559408,tensor(82)
109,0.3203763279222673,0.0,tensor(99.8016),0.5637219945589701,tensor(83)
110,0.32038180145525164,0.0,tensor(99.8016),0.5648195594549179,tensor(82)
111,0.32038400250096477,0.0,tensor(99.8016),0.565999781092008,tensor(82)
112,0.3203714018867862,0.0,tensor(99.8016),0.5593921393156052,tensor(83)
113,0.3203638056593557,0.0,tensor(99.8016),0.5640245129664739,tensor(82)
114,0.32037219597447303,0.0,tensor(99.8016),0.5612796594699224,tensor(82)
115,0.32039793364463315,0.0,tensor(99.8016),0.5643913447856903,tensor(82)
116,0.32057430234647566,0.0,tensor(99.8016),0.5863132824500402,tensor(79)
117,0.3203949687942382,0.0,tensor(99.8016),0.5788697153329849,tensor(80)
118,0.3203938348639396,0.0,tensor(99.8016),0.5810765077670416,tensor(79)
119,0.32040158442912564,0.0,tensor(99.8016),0.5847180436054865,tensor(79)
120,0.32037571505192786,0.0,tensor(99.8016),0.5805230985085169,tensor(79)
121,0.32038837911621215,0.0,tensor(99.8016),0.5782897621393204,tensor(80)
122,0.32038394241563733,0.0,tensor(99.8016),0.5681801090637842,tensor(82)
123,0.3203766668035138,0.0,tensor(99.8016),0.5780208756526312,tensor(80)
124,0.32038002965911744,0.0,tensor(99.8016),0.5785686572392782,tensor(80)
125,0.320369474830166,0.0,tensor(99.8016),0.5762394120295843,tensor(80)
126,0.32037466764450073,0.0,tensor(99.8016),0.5687132428089777,tensor(81)
127,0.32041905483891886,0.0,tensor(99.8016),0.5802918126185735,tensor(80)
128,0.3204969797403582,0.0,tensor(99.8016),0.5717397381862005,tensor(80)
129,0.32039076522473364,0.0,tensor(99.8016),0.5791498869657516,tensor(78)
130,0.32038613528974597,0.0,tensor(99.8016),0.5724353889624277,tensor(79)
131,0.3204073780967343,0.0,tensor(99.8016),0.5659514367580414,tensor(81)
132,0.32038457691669464,0.0,tensor(99.8016),0.5767033149798712,tensor(80)
133,0.3203674482722436,0.0,tensor(99.8016),0.5762380907932917,tensor(80)
134,0.3203762327471087,0.0,tensor(99.8016),0.5783255149920782,tensor(80)
135,0.3203713542992069,0.0,tensor(99.8016),0.5766972651084264,tensor(80)
136,0.32037859770559496,0.0,tensor(99.8016),0.5710310737291971,tensor(81)
137,0.3203726290695129,0.0,tensor(99.8016),0.5723049193620682,tensor(81)
138,0.3203816817652795,0.0,tensor(99.8016),0.5752752621968588,tensor(79)
139,0.32036747374842245,0.0,tensor(99.8016),0.5735528071721395,tensor(80)
140,0.3204090835586671,0.0,tensor(99.8016),0.5802240918080012,tensor(79)
141,0.32037629235175347,0.0,tensor(99.8016),0.5764437516530355,tensor(81)
142,0.3203691248932192,0.0,tensor(99.8016),0.5769091894229254,tensor(80)
143,0.3203700290572259,0.0,tensor(99.8016),0.5750528275966644,tensor(80)
144,0.3203793696818813,0.0,tensor(99.8016),0.5766953776280085,tensor(81)
145,0.32043457415796095,0.0,tensor(99.8016),0.5710349977016449,tensor(81)
146,0.32036256597888085,0.0,tensor(99.8016),0.5731052458286285,tensor(80)
147,0.32038569594583205,0.0,tensor(99.8016),0.5801513989766439,tensor(79)
148,0.320373383741225,0.0,tensor(99.8016),0.567418043812116,tensor(80)
149,0.320569688754697,0.0,tensor(99.8016),0.579908162355423,tensor(79)
150,0.32037283047553033,0.0,tensor(99.8016),0.5778976231813431,tensor(80)
151,0.3203760020194515,0.0,tensor(99.8016),0.5748349676529566,tensor(79)
152,0.3203693849425162,0.0,tensor(99.8016),0.5823120971520742,tensor(80)
153,0.32036714880697187,0.0,tensor(99.8016),0.5755157570044199,tensor(81)
154,0.3203706943219708,0.0,tensor(99.8016),0.5752935061852137,tensor(80)
155,0.32036526933793097,0.0,tensor(99.8016),0.5757088959217072,tensor(80)
156,0.32037120384554707,0.0,tensor(99.8016),0.5708582699298859,tensor(81)
157,0.32040482182656566,0.0,tensor(99.8016),0.5713676561911901,tensor(81)
158,0.32036648450359223,0.0,tensor(99.8016),0.5734299918015798,tensor(81)
159,0.32037212291071493,0.0,tensor(99.8016),0.5737202763557434,tensor(81)
